submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_weight	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jun 17, 2019 1:21:09 PM"	"Jun 17, 2019"	"3.524E+14"	3048	"54dzf0f"	"54dzf0f"	1000	2692	0	0	0	1		40	40	40	180	300	""	1500	0	1		0	1	1	0	0	1	0	0	0	0	0	""	700	1500	750			""			""					0		"1 2 3"	1	1	1	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				60	60	180	4	4	4	1		500	""	1	0	1	5	1	0	0	""	""		""	""	""	""	""				0	0	0	0	0	0	0	0	4	2	3	1	10	0	0	0	0	0	0	0	0	0	0	2	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	0	200	3000	25000		-999	15	9	2.4			0	"1"	1	0	0	0	0	0	0	0	1	"She had a different number"	1	1	"To empower the poor within villeges financially, educate people on jikokoa"	1	"uuid:bca33a57-0128-4ff9-b809-d916a65f1b84"	1906141438	"uuid:bca33a57-0128-4ff9-b809-d916a65f1b84"
"Jun 17, 2019 1:26:22 PM"	"Jun 17, 2019"	"3.56213E+14"	1263	"9f30021"	"9f30021"	567	2536	0	0	0	1		0	0	150	150	400	""	1000	0	0					0	0	1	0	0	0	0	0	""	300	600	300			""			""					0		"1"	1	0	0	0	0	0	0	0	"It is impossible"				""																""				""				""										""				""			""									""																				60	0	120	3	3	3	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	400	400	4000		-999	16	11.75	-99			1	""										""			"Educate people about Jikokoa."	0	"uuid:d0e628a9-c481-4d67-adc0-cb6e90d47593"	1906141438	"uuid:d0e628a9-c481-4d67-adc0-cb6e90d47593"
"Jun 17, 2019 1:26:23 PM"	"Jun 17, 2019"	"3.56213E+14"	2282	"2a958z9"	"2a958z9"	3995	2600	1	2	2	1		0	90	30	190	300	""	1500	0	0													""				1	4	""			""					1	5	""									""	0	2520	0	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has not used the jiko because she wants to complete her payment. It is still box."		0		""	1	1	1	"96"	0	0	0	0	0	0	0	0	1	"She has not used the Jikokoa yet."				"Start a business."	1	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1															3	1	4	2	120	120	120	2	2	1		1	0	"0"	1	0	0	0	0	0	0	"No"	"No"	3	"She has not used the Jikokoa yet. It is still in the box until she completes her payment."	"No"	"No"	"She assumes that it could save money and time."	"No"	2			7	2	2	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	3				500	5	30	.5	221	884	1	""										""			"Knowing the importance of Jikokoa."	0	"uuid:53ff35c8-fb56-4582-b8e2-681ccd570d27"	1906141438	"uuid:53ff35c8-fb56-4582-b8e2-681ccd570d27"
"Jun 17, 2019 2:04:55 PM"	"Jun 17, 2019"	"8.68912E+14"	2214	"871d52a"	"871d52a"	2799	2633	1	2	2	1		0	40	60	120	420	""	2700	0	0													""				1	1	""			""					1	5	""									""	600	2400	1800	"12 99"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	"He saves so as to spend it on school fees"	0	0		""	1	0		""										""				"Bought charcoal"	4	2	"1 5 99"	1	0	0	1	0	0	0	1	"Its too hot and burns chapati"	1															3	2	4	1	0	60	120	5	4	4		1	0	""	0	0	0	0				"No"	"Yes, sweet potatoes"	3	"No"	"No"	"No"	"Its durable and economical"	"No"	3		30	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	50	3200	0	40000	-999	6	11.5	1.5	207	827	1	""										""			"To asses how much people spend on charcoal and whether its is used in a good way and the dangers of using charcoal"	1	"uuid:403d6769-fec2-4625-8882-24abdd044857"	1906141438	"uuid:403d6769-fec2-4625-8882-24abdd044857"
"Jun 17, 2019 2:04:55 PM"	"Jun 17, 2019"	"8.68912E+14"	1669	"fb240a2"	"fb240a2"	2999	358	1	1	0	1		0	20	0	50	80	""	2000	0	0													""				1	1	""			""					1	5	""									""	200	960	400	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Paying for her child lunch at school"		0		""	1	1	3	"4"	0	0	0	1	0	0	0	0	0	""				"Pay school fees"	4	2	"1 5"	1	0	0	1	0	0	0	0	"None"	2															3	2	4	1	15	30	30	1	3	4		2	0	""	1	0	0	0	0	0	0	"No"	"Githeri and chapati"	3	"No"	"No"	"None"	"Saves charcoal and cooks faster"	"None"	3		90	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	800				-999	23	3	1	0	0	1	""										""			"You want to know how people use jiko"	1	"uuid:f55c3cd3-d954-4498-abb8-bf5ffd66d3e4"	1906141438	"uuid:f55c3cd3-d954-4498-abb8-bf5ffd66d3e4"
"Jun 17, 2019 2:04:56 PM"	"Jun 17, 2019"	"8.68912E+14"	1195	"73a3cd9"	"73a3cd9"	0	2673	0	1	1	1		0	0	0	200	200	""	0	0	0					0	0	1	0	0	0	0	0	""	300	800	400			""			""					0		"97"	0	0	0	0	0	0	0	1	"I had earlier bought jikokoa at 4990 before your visit and someone stole it so im nolonger interested in buying one"				""																""				""				""										""				""			""									""																				0	120	0	3	4	4	2		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	"3"	0	0	1	0	1		700	11900	10000	-999	15	9	1			1	""										""			"To know the health status of people in regard to charcoal use,"	0	"uuid:df566164-1e8d-4b12-96fd-3c49d58c3a93"	1906141438	"uuid:df566164-1e8d-4b12-96fd-3c49d58c3a93"
"Jun 17, 2019 2:04:57 PM"	"Jun 17, 2019"	"8.68912E+14"	1842	"b43a983"	"b43a983"	2344	1036	1	1	1	1		0	100	120	300	750	""	1500	1	1	1	0	1	0									""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	0	3000	1500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has not been using the jikokoa so she has not saved. She thought she should use it after completing to pay"		0		""	1	1	1	"96"	0	0	0	0	0	0	0	0	1	"Because i thought i should not use jikokoa till i finish paying for it"				"Add stock to her business"	4	2	"1 4"	1	0	1	0	0	0	0	0	"None"	2															3	2	4	2	60	0	90	2	2	2		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"None since i have not used it"	"None"	2			0	0	0	0	0	7	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	100	7447	9300		0	21	5.5	1	88	352	1	""										""			"To assist people"	1	"uuid:ad2ce878-4d12-42f1-b477-40b8829f3b2a"	1906141438	"uuid:ad2ce878-4d12-42f1-b477-40b8829f3b2a"
"Jun 17, 2019 2:04:58 PM"	"Jun 17, 2019"	"8.68912E+14"	850	"d9ac738"	"d9ac738"	800	1019	0	0	0	1		0	200	200	600	1400	""	1000	0	0					0	0	1	0	0	0	0	0	""	3000	6000	3000			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				120	45	180	5	5	4	3		0	""	1	0	1	0	0	1	1	""	""		""	""	""	""	""				0	0	0	0	0	2	3	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	5	4000	70000		0	20	7.5	2.5			0	"97"	0	0	0	0	0	0	1	0	0	"Phone got spoilt but has been replaced."	0		"To compare the use of jikokoa and traditional jiko in regard to the environment"	0	"uuid:de938ae4-4047-4e72-b7dc-2df6c86438c9"	1906141438	"uuid:de938ae4-4047-4e72-b7dc-2df6c86438c9"
"Jun 17, 2019 3:10:01 PM"	"Jun 17, 2019"	"14:dd:a9:46:e4:16"	3655	"5405357"	"5405357"	1500	1047	1	0	0	1		30	50	50	50	350	""	1000	1	1	1	0	1	0									""				0		""	99		"I took to my rural home"							""									""				""																""				""				""										""				""			""									""																				30	0	240	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	0	0	4	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	5000	4000	5000		-999	12	14	1			1	""										""			"About Jikokoa and savings"	1	"uuid:d7e47615-506a-478e-9ea8-70e13d018522"	1906141438	"uuid:d7e47615-506a-478e-9ea8-70e13d018522"
"Jun 17, 2019 3:10:01 PM"	"Jun 17, 2019"	"14:dd:a9:46:e4:16"	4273	"z9903b8"	"z9903b8"	2899	2685	1	2	2	1		0	120	150	120	800	""	1200	0	0													""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	0	3000	2000	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has saved nothing"		0		""	1	1	1	"96"	0	0	0	0	0	0	0	0	1	"It's because she has not finished paying for the Jikokoa  so she can't use it"				"I would have bought scout uniform for my kid"	1	4	"1"	1	0	0	0	0	0	0	0	"A big sufuria can't be placed on Jikokoa"	3															4	1	4	2	360	120	180	2	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	5	"No"	"No"	"Uses less charcoal"	"You can cook several types of food"	"None"	2			0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	2000	5000		-999	12	16.75	5	186	743	1	""										""			"About charcoal usage and cost"	1	"uuid:0dd84d5d-3610-44c6-ab27-aa7c86b97799"	1906141438	"uuid:0dd84d5d-3610-44c6-ab27-aa7c86b97799"
"Jun 17, 2019 3:10:02 PM"	"Jun 17, 2019"	"14:dd:a9:46:e4:16"	3619	"dbz359d"	"dbz359d"	2969	2571	1	1	1	1		0	0	0	0	240	"The respondent buys charcoal in lumpsum hence the zero usage in the last three days"	2500	1	1	1	0	1	0									""				1	1	""			""					1	4	""									""	720	1200	800	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"The money was used for emergency medical treatment on the baby"	0	0		""	0			""										""	1			"For buying charcoal"	3	2	"1 7"	1	0	0	0	0	1	0	0	"The inability to pay"	1															3	1	4	1	180	300	180	4	4	3		4	100	""	1	0	0	0	0	1	0	"No"	"Yes"	1	"No"	"Very fast"	"It regulates the heat it emits in the house"	"Charcoal consumption is less"	"None"	3		30	0	10	0	3	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	1	0			100	800	23	3	.6	219	874	1	""										""			"Health and environment"	1	"uuid:f523195c-06dc-4a28-af80-d48366b90fd1"	1906141438	"uuid:f523195c-06dc-4a28-af80-d48366b90fd1"
"Jun 17, 2019 3:10:03 PM"	"Jun 17, 2019"	"14:dd:a9:46:e4:16"	2284	"21zz34a"	"21zz34a"	3536	1165	1	1	0	1		0	0	40	0	200	""	3700	0	0													""				1	1	""			""					1	5	""									""	500	1300	500	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Child's fare and shopping back to school"		0		""	1	1	3	"6"	0	0	0	0	0	1	0	0	0	""				"Refilling gas cylinder"	1	2	"1"	1	0	0	0	0	0	0	0	"It's hard to light the  Jiko for me"	1															3	1	3	1	0	180	60	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"Yes"	2	"No"	"No"	"Very fast and does not consume more charcoal"	"Moderate heat and does not heat up the house"	"No"	3		45	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	5	0	0	0	0	0	1	"3"	0	0	1	0	1	51	2000	4000	650	2400	20	6.75	1	0	0	1	""										""			"Charcoal usage and economic aspect of charcoal usage"	1	"uuid:6e7ea04b-ffc9-44df-9407-1f9372a879e2"	1906141438	"uuid:6e7ea04b-ffc9-44df-9407-1f9372a879e2"
"Jun 17, 2019 3:14:53 PM"	"Jun 17, 2019"	"3.524E+14"	1487	"4a496a6"	"4a496a6"	299	2684	0	1	1	1		100	50	100	300	550	""	0	0	1		0	1	0	0	0	1	0	0	0	0	0	""	1400	3000	1500			""			""					0		"1 2 3"	1	1	1	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				60	120	120	4	4	4	3		0	""	0	1	0	0				""	""		""	""	""	""	""				0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	3	13	-99			0	"97 99"	0	0	0	0	0	0	1	1	0	"Agreed"	0		"To educate people on the best save money when using jikokoa"	0	"uuid:eea3f5ed-80af-4da7-bfc5-51fba41fe00a"	1906141438	"uuid:eea3f5ed-80af-4da7-bfc5-51fba41fe00a"
"Jun 17, 2019 3:14:54 PM"	"Jun 17, 2019"	"3.524E+14"	2730	"3d51z07"	"3d51z07"	2000	386	1	0	0	1		30	30	30	90	210	""	2000	0	0													""				1	1	""			""					1	4	""									""	900	1800	900	"1 2 12"	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	"Buy clothes"		0		""	1	0		""										""				"Buy food"	1	1	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1															5	1	4	1	60	60	90	4	3	2		4	0	""	1	0	0	0	0	0	0	"No"	"No"	2	"Yes"	"Very fast"	"Yes it's burn like gas"	"Use less charcoal"	"None"	3		30	0	2	15	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	1	6000	300	3000	-88	-999	22	4.25	3.2			0	"97 99"	0	0	0	0	0	0	1	1	0	"Agreed"	1	1	"To know if people like jikokoa To teach people how to save money"	1	"uuid:2d0b60bc-07b2-4188-8dca-dfed1d157885"	1906141438	"uuid:2d0b60bc-07b2-4188-8dca-dfed1d157885"
"Jun 17, 2019 3:19:41 PM"	"Jun 17, 2019"	"894ee145092eb045"	2084	"557z20"	"557z20"	1000	2690	0	0	0	1		0	0	0	40	150	""	1000	0	0					0	0	1	0	0	0	0	0	""	500	1000	500			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	30	40	4	4	4	1		0	""	1	0	1	5	1	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	130				0	19	8	2.5			1	""										""			"Matumizi ya makaa ya jiko ya kawaida na hiii ya kisasa"	1	"uuid:4ee995ba-fa0b-47f7-b484-fbda95b7a232"	1906141438	"uuid:4ee995ba-fa0b-47f7-b484-fbda95b7a232"
"Jun 17, 2019 3:19:42 PM"	"Jun 17, 2019"	"894ee145092eb045"	3077	"1cz6d43"	"1cz6d43"	3910	1010	1	0	0	1		0	30	30	90	180	""	1200	0	0													""				1	2	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1000	1400	1000	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Use to pay for the merry-go-round"		0		""	1	1	3	"4"	0	0	0	1	0	0	0	0	0	""				"Household expenses"	1	4	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1															4	1	4	1	0	0	120	3	3	2		4	0	""	1	0	0	0	0	1	0	"Yes"	"No"	2	"No"	"No"	"No"	"It uses little charcoal"	"No"	3		20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	0	400	1200	0	200	19	5	2			1	""										""			"To upgrade from the old traditional jiko to the modern one"	0	"uuid:5a06e290-4725-4bbd-a5fa-0f9bf8d68797"	1906141438	"uuid:5a06e290-4725-4bbd-a5fa-0f9bf8d68797"
"Jun 17, 2019 3:19:43 PM"	"Jun 17, 2019"	"894ee145092eb045"	3030	"ab410za"	"ab410za"	5000	1008	1	2	2	1		40	40	40	120	280	""	1500	0	0													""				1	1	""			""					1	1	""									""	1000	2000	1000	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"She saves the money to expand her business"	6000	0		""	1	1	3	"4"	0	0	0	1	0	0	0	0	0	""				"Kununua makaa"	1	3	"1 5 7"	1	0	0	1	0	1	0	0	"Hakuna"	1															4	1	4	1	20	0	30	4	4	3		1	50	""	1	0	0	0	0	0	0	"No"	"Yes"	2	"Yes"	"Yes"	"It's safe to use"	"Saves money used on charcoal"	"No"	3		15	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	1	0	4500	30000	0	2400	15	13	3	86	343	1	""										""			"Matumizi ya makaa vijijini"	0	"uuid:0a88e518-2937-4a44-91c9-7eedce98c20d"	1906141438	"uuid:0a88e518-2937-4a44-91c9-7eedce98c20d"
"Jun 17, 2019 3:19:43 PM"	"Jun 17, 2019"	"894ee145092eb045"	3020	"6z8b158"	"6z8b158"	3166	1091	1	1	1	1		0	60	60	180	360	""	3200	0	0													""				1	1	""			""					1	5	""									""	1200	2500	1200	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Add to boost her business"		0		""	1	1	3	"3 4"	0	0	1	1	0	0	0	0	0	""				"Save"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"Hakuna"	1															5	1	4	1	0	0	180	4	4	4		1	40	""	1	0	0	0	0	0	0	"No"	"No"	2	"Ndio"	"It's faster"	"How ash is stored after use"	"How it cooks well and faster"	"Hakuna"	3		10	0	0	3	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	0	7600	30000		2500	12	19.5	2	67	269	1	""										""			"Matumizi ya makaa kwa jiko ya kawaida na hiii ya kisasa"	0	"uuid:c3264f15-2072-40d3-aaf9-051738bd1779"	1906141438	"uuid:c3264f15-2072-40d3-aaf9-051738bd1779"
"Jun 17, 2019 3:35:11 PM"	"Jun 17, 2019"	"8.68912E+14"	2895	"zfc61c5"	"zfc61c5"	313	2615	0	1	1	1		0	80	80	240	400	""	2700	0	1		1	0	0	0	0	1	0	0	0	0	0	""	400	1600	800			""			""					0		"1 2"	1	1	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	0	120	2	3	4	4		0	""	0	1	0	0				""	""		""	""	""	""	""				0	0	0	0	0	0	2	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	67	500	6000	-99	9500	20	5.25	3.5			1	""										""			"Research on traditional jikos against modern jikos and fuel consumption"	1	"uuid:7adf5b38-613b-4cd9-9e6f-baf1f923c894"	1906141438	"uuid:7adf5b38-613b-4cd9-9e6f-baf1f923c894"
"Jun 17, 2019 3:36:03 PM"	"Jun 17, 2019"	"8.68912E+14"	2149	"313z1ac"	"313z1ac"	1000	2599	0	0	0	1		0	0	100	150	350	""	2000	0	0					0	2	0	0	1	0	0	0	"Pro gas"	300	900	500			""			""					1	5	""									""				""																""				""				""										""				""			""									""																				0	0	180	3	3	3	3		0	""	1	1	0	0	1	1	0	""	""		""	""	""	""	""				0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	200				-999	14	14.25	3.5			1	""										""			"Use of charcoal and budgeting/plan"	1	"uuid:9cbb0a29-989a-409a-bfee-6bbfdc841bd8"	1906141438	"uuid:9cbb0a29-989a-409a-bfee-6bbfdc841bd8"
"Jun 17, 2019 3:36:32 PM"	"Jun 17, 2019"	"8.68912E+14"	2057	"6cdffc6"	"6cdffc6"	2047	2504	0	0	0	1		0	0	100	180	280	""	2500	0	0					0	0	1	0	0	0	0	0	""	150	450	200			""			""					0		"1 3"	1	0	1	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	90	90	2	2	3	4		0	""	1	0	0	0	1	0	2	""	""		""	""	""	""	""				0	0	0	0	0	0	0	0	0	0	3	3	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	458	1300	26000		-999	5	12	2.7			1	""										""			"Energy efficiency and decision making on finances"	0	"uuid:c3de6cad-c3f1-48a3-9b72-428f4dce010b"	1906141438	"uuid:c3de6cad-c3f1-48a3-9b72-428f4dce010b"
"Jun 17, 2019 3:36:36 PM"	"Jun 17, 2019"	"8.68912E+14"	2529	"3d18841"	"3d18841"	330	381	0	1	1	1		100	200	200	400	900	""	1000	0	1		0	0	1	0	0	1	0	0	0	0	0	""	1200	3000	1500			""			""					1	6	""									"My spouse did say that he will buy for me soon"				""																""				""				""										""				""			""									""																				0	105	180	2	4	2	4		0	""	1	1	1	2	1	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	9	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	9				-999	8	18	5.5			0	"97"	0	0	0	0	0	0	1	0	0	"Just got a phone. Her phone has been faulty"	0		"Charcoal usage and attention to given work like the tasks."	1	"uuid:7ae18e7d-1d65-4682-8f7c-01500bd002a8"	1906141438	"uuid:7ae18e7d-1d65-4682-8f7c-01500bd002a8"
