submissiondate	today	tabletid	duration	generated_note_name_8	a_area	respondent_id	a_village	generated_note_name_14	generated_note_name_16	a_agree	durationintro	generated_note_name_20	generated_note_name_22	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	generated_note_name_55	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	generated_note_name_68	generated_note_name_69	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	generated_note_name_87	generated_note_name_88	generated_note_name_89	generated_note_name_90	generated_note_name_91	generated_note_name_92	generated_note_name_93	generated_note_name_94	c_charcoalfreq	c_charcoalseller	c_charcoalseller_other	c_charcoalbought	generated_note_name_101	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymoreother	c_cookstoveprice	generated_note_name_111	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	generated_note_name_118	generated_note_name_121	b_rent	b_occupationself	b_incomeself	b_occupationothers	b_incomeothers	generated_note_name_129	generated_note_name_130	b_bigpurchase	generated_note_name_134	g1a	g1a2	g1b	g1c	generated_note_name_141	g1d	g1e	g1f	g1g1	generated_note_name_146	g1g	g1h	g1i	generated_note_name_153	g2d	g2g	g2h	g2i	generated_note_name_158	g2a	g2b	g2b2	g2c	g2e	g2f	generated_note_name_171	generated_note_name_173	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	generated_note_name_185	generated_note_name_186	generated_note_name_188	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	generated_note_name_207	generated_note_name_208	generated_note_name_210	generated_note_name_211	d_awareness	d_bestthings	d_otherthings	d_taste	d_tastetext	d_jikokoalast	generated_note_name_220	generated_note_name_221	d2_cough_resp	d2_breath_resp	d2_hours_resp	generated_note_name_225	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	generated_note_name_238	generated_note_name_240	d_beanmax	d_beanmin	generated_note_name_243	generated_note_name_244	generated_note_name_246	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	generated_note_name_290	beans_no20	generated_note_name_292	durationbeliefs	generated_note_name_298	generated_note_name_299	generated_note_name_300	generated_note_name_301	generated_note_name_303	prac_decisions1	generated_note_name_305	prac_decisions2	prac_decisions3	generated_note_name_308	generated_note_name_310	generated_note_name_311	generated_note_name_312	generated_note_name_313	generated_note_name_315	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	generated_note_name_328	generated_note_name_329	generated_note_name_330	generated_note_name_331	g_invest	generated_note_name_334	g_outcome	fixed	win	totallose	totalwin	generated_note_name_340	generated_note_name_341	comment_risk	durationrisk	generated_note_name_347	generated_note_name_348	generated_note_name_349	generated_note_name_350	generated_note_name_355	generated_note_name_356	generated_note_name_357	numbersame	generated_note_name_364	generated_note_name_365	durationtotal	instanceid	formdef_version	key
"May 9, 2019 4:19:50 PM"	"May 9, 2019"	"8.68912E+14"	3681		"Mathare"	"f017cc6"	"Area3"			1	142			1		1253	37	1	1	0	3	5	""		1	1	0	0	0	0	0	1	0				700	700		70										40									2	"96"		"96"		70	1	70	70	"96"	""	170		2017	3	40	0	""			1500	"7"	200	"96"	0			"7"		1	1	"96"	0		"2"	"96"	3	6000		4	4	2		"1"		""	"1"		0				6000				2	0	4	0	6	0	1877				-999	-999	-999	-999	-999	-999	-999	-999	""	2310					"7"	"1"	""	3		104			1	0	0					3	1	1	1	0			5000	0				0	0	0	20																	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2660						7		4	5							9	8	8	8	6	3349					0		0	400	0	500	500			""	3458								1			3679	"uuid:be019a26-8bd7-4408-a439-6db0e9bccd34"	1905090715	"uuid:be019a26-8bd7-4408-a439-6db0e9bccd34"
"May 9, 2019 4:19:52 PM"	"May 9, 2019"	"8.68912E+14"	4474		"Mathare"	"63feefd"	"Area3"			1	112			1		714	42	0	5	3	3	1	""		1	0	0	0	1	0	1	1	0				350	350								60			75	60									2	"9"		"9"		50	2	50	50	"96"	""	200		2016	9	8	0	""			2500	"7"	240	"7"	1000			"6 7"		1	1	"1"	0		"1"	"96"	1	4500		2	2	1		"7"		""	"6"		2000	800	20000		40000				3	4	2	0	3	0	2031				105	180	61.75	-999	1665	-999	950	-999	""	2504					"3"	"1 5"	""	4		520			0	0	0		0	0	0	1	1	1	2	0			9100	0				9	6	1	1	1	0	1	1													9	6	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20				3166						4		4	6							1	3	1	4	1	3793					0		1	400	0	500	500			""	3877								1			4472	"uuid:de1127af-380c-4a7b-8cd4-924799f4a7fd"	1905090715	"uuid:de1127af-380c-4a7b-8cd4-924799f4a7fd"
"May 9, 2019 4:44:52 PM"	"May 9, 2019"	"3.55889E+14"	4680		"Mathare"	"59a7f49"	"Number 10"			1	24			1		27	36	0	6	4	3	1	""		1	1	0	1	0	0	1	0	0				400	400		280				200					100										5	"96"		"9 11 13"		400	3	400	400	"2 8"	""	300		2018	4	52	1	""			4500	"84"	200	"82"	-888			"6 7"		1	0	"1"	0		"6"	"96"	2	3000		2	2	2		"6"		"1 6"	"1 6 10"		6000	800	8000						1	2	4	0	5	0	1600				105	208	1011.75	-999	-999	-999	-999	-999	""	2140					"20 3 4 7"	"1 2 3 4 5 6 7"	""	5		208			1	0	0		1	0	0	4	4	4	1	50			9500	0				0	0	4	1	0	0	5	10													0	0	4	1	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	20				2841						1		1	2							2	1	2	3	3	2997					200		1	200	600	300	900			""	3502								2			4678	"uuid:86c5ceaf-d46e-43ec-8b9d-adef34b62936"	1905090715	"uuid:86c5ceaf-d46e-43ec-8b9d-adef34b62936"
"May 9, 2019 4:44:53 PM"	"May 9, 2019"	"3.55889E+14"	3718		"Mathare"	"4afaf5e"	"Number 10"			1	81			1		83	3	0	3	1	3	1	""		1	1	0	1	0	0	1	0	0				350	350		350				100					60										3	"96"		"3 9 11 13"		350	1	350	350	"2"	""	350		2017	1	104	1	""			1500	"96"	0	"7"	500			"8"		1	1	"1"	0		"96"	"96"	2	2000		2	2	2		""	2	"10"	"10"		0	900	1050						0	1	2	3	6	0	968				105	208	1011.75	2094	555	-999	-999	-999	""	2257					"4 9"	"1 2 3 4 5 6 7"	""	4		260			0	0	0		1	0	0	4	4	4	1	35			9100	0				0	0	0	0	0	5	0	15													0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	20				2670						1		1	3							1	5	1	3	1	2707					200		0	200	600	300	900			""	3179								2			3710	"uuid:a1c1447f-0642-49cd-9f8f-c10555930991"	1905090715	"uuid:a1c1447f-0642-49cd-9f8f-c10555930991"
"May 9, 2019 4:44:53 PM"	"May 9, 2019"	"3.55889E+14"	3954		"Mathare"	"21908d6"	"Number 10"			1	42			1		45	44	0	4	1	3	1	""		1	0	0	1	0	0	1	0	0				300	300						200					60										3	"96"		"9 11 13"		300	1	300	300	"2"	""	300		2018	9	104	1	""			400	"96"	0	"15"	500			"8"		1	1	"96"	0		"3"	"96"	2	500		2	2	2		"5"		"10"	"5"		1000					200			0	2	5	0	5	0	814				105	208	1011.75	10465	-999	-999	-999	-999	""	1342					"4 7"	"1 3 4 5 7"	""	5		260			1	1	0		0	0	0	4	4	4	1	50			7800	0				0	0	1	0	2	0	17														0	0	1	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1793						1		1	3							3	1	2	3	3	2022					100		0	300	300	400	700			""	2384								1			2915	"uuid:b09152b7-6be7-4a11-b85f-eb34c9ba8fd4"	1905090715	"uuid:b09152b7-6be7-4a11-b85f-eb34c9ba8fd4"
"May 9, 2019 4:48:39 PM"	"May 9, 2019"	"3.56213E+14"	2518		"Mathare"	"af487cc"	"Number 10"			1	20			1		290	3	0	5	2	3	1	""		1	0	0	0	1	0	1	0	0				700	700								60			75										2	"96"		"96"		100	1	100	100	"2 4 6 97"	""	400		2018	3	8	2	""			1500	"7"	200	"17"	500			"6"		1	0	"1"	0		"6"	"96"	1	-999		5	4	2		"6"		""	"1 6"		100	700	5000						0	0	4	4	4	0	1328				105	-999	-999	-999	-999	-999	-999	-999	""	1617					"4 9"	"1 5"	""	5		52			0	0	0		0	0	0	1	1	1	1	0			12000	0				0	0	0	0	0	0	0	10	0	10											0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	20				1884						5		14	4							12	4	16	9	7	2379					200		1	200	600	300	900			""	2424								1			2513	"uuid:6817e7fe-e093-49e6-949f-ec4ed854b65c"	1905090715	"uuid:6817e7fe-e093-49e6-949f-ec4ed854b65c"
"May 9, 2019 4:48:38 PM"	"May 9, 2019"	"3.56213E+14"	2084		"Mathare"	"aa807bb"	"Number 10"			1	10			1		161	42	0	6	3	3	1	""		1	0	0	0	1	0	1	1	0				560	560								20			500	125									2	"96"		"96"		80	1	50	80	"4"	""	200		2018	12	52	1	""			4000	"7 18"	100	"96"	0			"6 7"		1	1	"1"	0		"1"	"96"	2	2000		5	5	5		"6"		"6"	"1"		3000	1200	4000		6000				1	3	3	2	2	1	1203				105	208	62700	3130	-999	-999	-999	-999	""	1340					"3"	"97"	""	3		106			0	0	0		1	1	0	2	3	1	1	0			12500	0				0	0	0	0	2	3	3	4	7	1											0	0	0	0	2	3	3	4	7	1	0	0	0	0	0	0	0	0	0	0	20				1622						1		17	1							9	1	1	1	1	1815					100		1	300	300	400	700			""	1915								1			2082	"uuid:bb287fc0-e133-423e-9d4f-04e6f1bc1fe4"	1905090715	"uuid:bb287fc0-e133-423e-9d4f-04e6f1bc1fe4"
"May 9, 2019 4:48:47 PM"	"May 9, 2019"	"3.56213E+14"	2840		"Mathare"	"25470c7"	"Number 10"			1	13			1		215	37	1	6	0	3	1	""		1	1	0	0	1	0	1	0	0				350	350		280						70			125										3	"96"		"96"		100	1	70	100	"4 6"	""	200		2017	98	12	1	""			300	"96"	0	"12"	600			"97"		1	0	"96"	0		"96"	"1"	2	0		5	2	1		""	97	"6 8"	"6 8"		1000								0	3	3	2	4	0	1213				105	6.423	1011.75	7240	1665	40	935	913.75	""	1537					"3"	"97"	""	3		52			1	1	0					3	3	4	1	0			9100	0				0	0	0	3	2	4	5	6													0	0	0	3	2	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	20				1814						14		7	5							5	5	7	7	10	2428					200		1	200	600	300	900			""	2558								2			2839	"uuid:5c1bf04d-aca4-4aa2-aa73-12939d17f32f"	1905090715	"uuid:5c1bf04d-aca4-4aa2-aa73-12939d17f32f"
"May 9, 2019 11:49:44 AM"	"May 9, 2019"	"8.65566E+14"	3501		"Mathare"	"a104d2f"	"MlangoKubwa V3 B"			1	16			1		146	6	0	4	2	3	1	""		1	1	0	0	0	0	1	0	0				350	350		200									50										2	"96"		"96"		50	1	50	50	"1 2"	""	350		2018	6	24	1	""			2000	"96"	0	"75"	450			"96"		1	0	"96"	0		"96"	"96"	1	0		5	5	5		""	2	""	"6"		0								3	0	2	0	4	3	870				105	208	1011.75	2094	1665	380	935	913.75	""	1635					"3"	"1 5"	""	3		260			1	0	0		1	1	0	5	5	2	2	25			9125	0				5	4	3	2	2	2	1	1													5	4	3	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20				2126																1	1	1	1	1	2802					50		1	350	150	450	600			""	3250								1			3500	"uuid:0d43ec4d-44cc-495b-ab2d-f7b889993426"	1905090715	"uuid:0d43ec4d-44cc-495b-ab2d-f7b889993426"
"May 9, 2019 1:06:37 PM"	"May 9, 2019"	"8.65566E+14"	3164		"Mathare"	"240a4c9"	"MlangoKubwa V3 B"			1	22			1		157	44	0	3	1	3	1	""		1	0	0	0	0	0	1	0	0				700	700											60										2	"96"		"96"		100	1	100	100	"1 2 4"	""	300		2018	6	12	1	""			2500	"12"	100	"79"	300			"7"		1	1	"3"	0		"6"	"96"	1	7000		5	2	2		"5"		""	"2 9"		0	3000	3800						2	0	2	0	8	0	869				105	208	1011.75	9318	1576	490	935	913.75	""	1461					"3 6"	"1 5"	""	5		156			1	1	0		1	1	5	5	5	1	1	50			18250	0				1	2	1	5	1	1	1	1	1	1	1	1	1	1	1						1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	20				1860																4	12	6	18	3	2375					100		1	300	300	400	700			""	2755								2			3163	"uuid:eb35c6b4-861a-4c32-a23a-dc9bc25c7a08"	1905090715	"uuid:eb35c6b4-861a-4c32-a23a-dc9bc25c7a08"
"May 9, 2019 2:43:42 PM"	"May 9, 2019"	"8.65566E+14"	2585		"Mathare"	"e4a311a"	"MlangoKubwa V3 B"			1	178			1		238	3	0	5	3	3	1	""		1	1	0	0	0	0	1	0	0				700	700		324									100										2	"2 3"		"96"		100	1	100	100	"1 2 4 5 6 7 8"	""	500		2016	98	8	1	""			3000	"8"	400	"7"	300			"7"		1	0	"1"	0		"6"	"96"	1	0		4	4	2		"1"		""	"1 6"		0	800	-88						2	2	2	1	3	2	835				105	208	123.5	-999	-999	-999	-999	-999	""	1057					"3 4 6 7 8"	"1 3 4 5"	""	5		260			0	0	0		0	0	0	2	2	1	1	50			18250	0				5	5	5	5	0	0	0	0	0	0	0	0	0	0	0						5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1970																1	9	17	17	17	2079					200		1	200	600	300	900			""	2471								1			2583	"uuid:f4e026aa-6ad9-4d76-9ff2-cd5c8bf07d5e"	1905090715	"uuid:f4e026aa-6ad9-4d76-9ff2-cd5c8bf07d5e"
